Name,Branch,Place,Exams Accepted,Fees
"Jagan Nath Gupta Institute of Engineering and Technology, Jaipur",B.Tech Electrical Engineering,"Jaipur, Rajasthan",NA,"Fees:  ₹ 315,500"
"Ishwar Institute of Technology and Research, Faridabad",B.Tech Electrical Engineering,"Dalelgarh, Haryana",NA,NA
"International Institute of Management, Engineering and Technology, Jaipur",&nbsp;Electrical Engineering,"Jaipur, Rajasthan",NA,NA
"Guru Ram Dass Institute of Engineering and Technology, Bathinda",B.Tech Electrical Engineering,"Lehra Mohabbat, Punjab",NA,NA
"Dr KN Modi Girls Engineering College, Modinagar",Electrical Engineering,"Bisokhar, Uttar Pradesh",NA,NA
"Dr ZH Institute of Technology and Management, Firozabad",B.Tech Electrical Engineering,"Satauli, Uttar Pradesh",NA,NA
"CLG Institute of Engineering and Technology, Pali",B.Tech Electrical Engineering,"Sumerpur, Rajasthan",NA,NA
"Chandravati Group of Institution, Bharatpur",B.Tech Electrical Engineering,"Bharatpur, Rajasthan",NA,NA
"Jaipur Institute of Engineering and Technology, Jaipur",B.Tech Electrical Engineering,"Nestiwas, Rajasthan",JEE,"Fees:  ₹ 324,500"
"Central India College of Engineering and Technology, Nagpur",B.Tech Electrical Engineering,"Nagpur, Maharashtra",NA,NA
"Camellia Institute of Technology and Management, Hooghly",B.Tech Electrical Engineering,"Boinchi, West Bengal",JEE,"Fees:  ₹ 280,000"
"Camellia Institute of Engineering and Technology, Burdwan",B.Tech Electrical Engineering,"Bardhaman, West Bengal",NA,"Exams:  JEE Main ,  WBJEE "
"Bishamber Sahai Institute of Technology, Roorkee",B.Tech Electrical Engineering,"Roorkee, Uttarakhand",NA,NA
"Bhutta College of Engineering and Technology, Ludhiana",B.Tech Electrical Engineering,"Bhutta, Punjab",JEE,"Fees:  ₹ 314,600"
"Guru Nanak Institute of Engineering and Management, Hoshiarpur",B.Tech Electrical Engineering,"Bassi Babu Khan, Punjab",NA,NA
"SR Group of Institutions- College of Engineering Management and Technology, Jhansi",B. Tech Electrical Engineering,"Jhansi, Uttar Pradesh",NA,NA
"Vyas Institute of Engineering and Technology, Jodhpur",B.Tech Electrical Engineering,"Jodhpur, Rajasthan",JEE,"Fees:  ₹ 310,000"
"Model Institute of Education and Research, Jammu",BE Electrical Engineering,"Jammu, Jammu and Kashmir",NA,NA
"Jind Institute of Engineering and Technology, Jind",B.Tech Electrical Engineering,"Jind, Haryana",NA,Exams:  JEE Main 
"Shri Rawatpura Sarkar Institute of Technology -2, Raipur",B.Tech Electrical Engineering,"Naya Raipur, Chhattisgarh",NA,Exams:  CG PET 
"RKDF College of Technology, Bhopal",B.Tech Electrical Engineering,"Bhopal, Madhya Pradesh",NA,"Fees:  ₹ 182,000"
"E-Max Group of Institutions, Ambala",B.Tech Electrical Engineering,"Janetpur, Haryana",NA,"Fees:  ₹ 310,080"
"Sanghavi College of Engineering, Nashik",B.Tech Electrical Engineering,"Nashik, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Saroj Institute of Management and Technology, Lucknow",B.Tech Electrical Engineering,"Lucknow, Uttar Pradesh",UPSEE,"Fees:  ₹ 270,800"
"Shri USB College of Engineering and Management, Sirohi",B.Tech Electrical Engineering,"Abu Road, Rajasthan",NA,Exams:  JEE Main 
"Modern Group of Colleges, Mukerian",B.Tech Electrical Engineering,"Pandori, Punjab",NA,Exams:  JEE Main 
"Bharat Group of Colleges, Mansa",B.Tech Electrical Engineering,"Mansa, Punjab",NA,Exams:  JEE Main 
"PR Pote Patil Institute of Engineering and Research, Amravati",B.Tech Electrical Engineering,"Amravati, Maharashtra",NA,Exams:  MAHA CET 
"Sandip University, Madhubani",B.Tech Electrical Engineering,"Madhubani, Bihar",NA,NA
"NCR Technical Campus, Aligarh",B.Tech Electrical Engineering,"Aligarh, Uttar Pradesh",NA,NA
"Shivganga Charitable Trust, Sanglis Vishveshwarya Technical Campus, Miraj",BE Electrical Engineering,"Patgaon, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Sai Institute of Engineering and Technology, Aurangabad",B.Tech Electrical Engineering,"Aurangabad, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Ganesh Institute of Engineering and Technology, Bhubaneswar",Electrical Engineering,"Bhubaneshwar, Odisha",NA,NA
"Bapu Institute of Technology and Management, Morena",BE Electrical Engineering,"Morena, Madhya Pradesh",NA,NA
"CU Shah University, Surendranagar",B.Tech Electrical Engineering,"Kothariya, Gujarat",NA,NA
"Maharaja Ranjit Singh Punjab Technical University, Bathinda",B.Tech Electrical Engineering,"Bathinda, Punjab",NA,NA
"Kunwar SatyaVira College of Engineering and Management, Bijnor",B.Tech Electrical Engineering,"Bijnor, Uttar Pradesh",NA,Exams:  UPSEE 
"Vidyabharti Trust Institute of Technology and Research Centre, Surat",BE Electrical Engineering,"Mota, Gujarat",NA,Exams:  JEE Main 
"Radha Govind Group of Institutions, Meerut",B.Tech Electrical Engineering,"Meerut, Uttar Pradesh",UPSEE,"Fees:  ₹ 220,000"
"Sanmarg Shikshan Sanstha Smt Radhikatai Pandav College of Engineering, Nagpur",BE Electrical Engineering,"Nagpur, Maharashtra",NA,NA
"Veerayatn Group of Institutions- Faculty of Engineering and Management, Kutch",B.Tech. Electrical Engineering,"Talwana, Gujarat",NA,NA
"KP Engineering College, Agra",B.Tech Electrical Engineering,"Dharera, Uttar Pradesh",NA,"Exams:  JEE Main ,  UPSEE "
"Vindhya Institute of Technology and Science, Satna",BE Electrical Engineering,"Chakbandi, Madhya Pradesh",NA,NA
"Shri Ram Group of Institutions Integrated Campus, Jabalpur",BE Electrical Engineering,"Jabalpur, Madhya Pradesh",NA,NA
"Shri Yogindra Sagar Institute of Technology and Science, Ratlam",BE Electrical Engineering,"Ratlam, Madhya Pradesh",NA,"Fees:  ₹ 182,400"
"K J Faculty of Engineering and Technology, Shri Satsangi Saketdham Ram Ashram Group of Institutions, Mehsana",B.Tech Electrical Engineering,"Mehsana, Gujarat",NA,NA
"Maharaja Institute of Technology, Khordha",B.Tech Electrical Engineering,"Khordha, Odisha",NA,NA
"Maharaja College of Engineering, Udaipur",B.Tech Electrical Engineering,"Debari, Rajasthan",NA,"Fees:  ₹ 240,000"
"PR Patil College of Engineering and Technology, Amravati",BE Electrical Engineering,"Kathora, Maharashtra",NA,NA
"Valia Institute of Technology, Valia",BE Electrical Engineering,"Valia, Gujarat",JEE,"Fees:  ₹ 184,000"
"Stani Memorial College of Engineering and Technology, Jaipur",B.Tech Electrical Engineering,"Phagi, Rajasthan",JEE,"Fees:  ₹ 312,500"
"Stallion College For Engineering and Technology, Saharanpur",B.Tech Electrical Engineering,"Chhutmalpur, Uttar Pradesh",NA,NA
"Ghanshyam Hemlata Institute of Technology and Management, Puri",B.Tech Electrical Engineering,"Puri, Odisha",NA,Exams:  JEE Main 
"Shri Krishan Institute of Engineering and Technology, Kurukshetra",B.Tech Electrical Engineering,"Kurukshetra, Haryana",NA,"Fees:  ₹ 266,680"
"Institute of Engineering and Management, Mathura",Electrical Engineering,"Mathura, Uttar Pradesh",NA,NA
"Balaji Engineering College, Junagadh",B.Tech Electrical Engineering,"Pipardi Timbo, Gujarat",NA,Exams:  GUJCET 
"Maharishi Arvind International Institute of Technology, Kota",B.Tech Electrical Engineering,"Kota, Rajasthan",JEE,"Fees:  ₹ 310,000"
"Maharishi Arvind College of Engineering and Research Centre, Jaipur",B.Tech Electrical Engineering,"Jaipur, Rajasthan",NA,"Fees:  ₹ 280,000"
"Prakash Institute of Engineering and Technology, Jabalpur",Electrical Engineering,"Jabalpur, Madhya Pradesh",NA,NA
"Poojya Sane Guruji Vidya Prasarak Mandal's DN Patel College of Engineering, Nandurbar",BE Electrical Engineering,"Untavad, Maharashtra",NA,Exams:  MAHA CET 
"Pink City Engineering College and Research Centre, Jaipur",B.Tech Electrical Engineering,"Badanpura, Rajasthan",NA,NA
"Radiant Institute of Engineering and Technology, Abohar",B.Tech Electrical Engineering,"Azimgarh, Punjab",NA,NA
"Shree Ganesh Group of Institutions, Patiala",B.Tech Electrical Engineering,"Rakhra, Punjab",NA,NA
"Shanti Institute of Technology, Meerut",B.Tech Electrical Engineering,"Meerut, Uttar Pradesh",NA,NA
"Shaheed Udham Singh College of Engineering and Technology, Mohali",B.Tech Electrical Engineering,"Tangori, Punjab",JEE,"Fees:  ₹ 367,600"
"Seth Sriniwas Agarwal Institute of Engineering and Technology, Kanpur",B.Tech Electrical Engineering,"Naramau, Uttar Pradesh",NA,NA
"Modern Institute of Technology and Management, Kantabada",B.Tech Electrical Engineering,"Bhubaneswar, Odisha",JEE,"Fees:  ₹ 212,000"
"Modern Engineering and Management Studies, Balasore",B.Tech Electrical Engineering,"Kuruda, Odisha",JEE,"Fees:  ₹ 269,500"
"Merchant Engineering College, Basna",BE Electrical Engineering,"Mehsana, Gujarat",JEE,"Fees:  ₹ 248,000"
"Mayurakshi Institute of Engineering and Technology, Jodhpur",B.Tech Electrical Engineering,"Basni Karwar, Rajasthan",NA,NA
"Laljibhai Chaturbhai Institute of Technology, Mehsana",B.Tech Electrical Engineering,"Bhandu, Gujarat",NA,NA
"Kirodimal Institute of Technology, Raigarh",B.Tech Electrical Engineering,"Raigarh, Chhattisgarh",JEE,"Fees:  ₹ 193,200"
"Kings Group of Institutions, Barnala",B.Tech Electrical Engineering,"Barnala, Punjab",NA,NA
"Om College of Engineering, Wardha",B.Tech Electrical Engineering,"Inzapur, Maharashtra",NA,"Fees:  ₹ 296,000"
"Garv Institute of Management and Technology, Bhilai",BE Electrical Engineering,"Purai, Chhattisgarh",NA,NA
"AVS College of Engineering and Technology, Nellore",B.Tech Electrical and Electronics Engineering,"Chowtapalem, Andhra Pradesh",NA,NA
"Institute of Technology and Management, Aligarh",B.Tech Electrical Engineering,"Aligarh, Uttar Pradesh",NA,"Exams:  JEE Main ,  UPSEE "
"Dr Radhakrishnan Institute of Technology, Jaipur",B.Tech Electrical Engineering,"Kalwara, Rajasthan",NA,"Fees:  ₹ 240,000"
"Eastern Academy of Science and Technology, Khordha",B.Tech Electrical Engineering,"Mahidharapara, Odisha",OJEE,"Fees:  ₹ 276,000"
"Deep Institute of Engineering and Technology and Group Institutions, Mewat",Electrical Engineering,"Nuh, Haryana",NA,NA
"CT Institute of Engineering, Management and Technology, Jalandhar",B.Tech Electrical Engineering,"Jalandhar, Punjab",JEE,"Fees:  ₹ 350,520"
"Jawahar Education Society's Institute of Technology, Management and Research, Nashik",BE Electrical Engineering,"Sawargaon, Maharashtra",NA,Exams:  MAHA CET 
"Jahangirabad Institute of Technology, Barabanki",B.Tech Electrical Engineering,"Jahangeerabad, Uttar Pradesh",UPSEE,"Fees:  ₹ 314,000"
"Gyan Ganga Institute of Technology and Management, Bhopal",B.Tech Electrical Engineering,"Bhopal, Madhya Pradesh",NA,NA
"Indic Institute of Design and Research, Bhubaneswar",B.Tech Electrical Engineering,"Tarakai, Odisha",NA,Exams:  OJEE 
"Orissa Engineering College, Jatni",B.Tech Electrical Engineering,"Harirajpur, Odisha",NA,NA
"Maharana Pratap College of Engineering, Kanpur",B.Tech Electrical Engineering,"Mandhana, Uttar Pradesh",NA,NA
"Hon Shri Babanrao Pachpute Vichardhara Trust's Group of Institutions, Shrigonda",BE Electrical Engineering,"Jangalewadi, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Veerayatan Institute of Engineering, Haripar",BE Electrical Engineering,"Kutch, Gujarat",NA,"Exams:  JEE Main ,  GUJCET "
"Himachal Institute of Technology, Sirmour",B.Tech Electrical Engineering,"Paonta Sahib, Himachal Pradesh",NA,NA
"Prime Institute of Engineering and Technology, Navsari",BE Electrical Engineering,"Mangrol, Gujarat",NA,Exams:  MAHA CET 
"FD Mubin Degree College of Engineering, Bahiyal",B.Tech Electrical Engineering,"Bahiyal, Gujarat",NA,NA
"Bhabha University, Bhopal",B.Tech Electrical Engineering,"Bhopal, Madhya Pradesh",NA,NA
"Shri PD Patil College of Engineering, Paldhi",B.Tech Electrical Engineering,"Paldhi, Maharashtra",NA,NA
"Vidya Niketan Institute of Engineering and Technology, Nagpur",BE Electrical Engineering,"Wadi, Maharashtra",NA,NA
"Shri Babulalji Agnihotri College of Engineering, Wardha",B.Tech Electrical Engineering,"Wardha, Maharashtra",NA,NA
"Shri Pandit Anna Patil College of Engineering, Paldhi",B.Tech Electrical Engineering,"Jalgaon, Maharashtra",NA,NA
"SND College of Engineering and Research Center, Yavatmal",BE Electrical Engineering,"Nandur, Maharashtra",NA,NA
"Lakshmi Chand Rajani College of Engineering and Technology, Thiruvallur",BE Electrical Engineering,"Thiruthani, Tamil Nadu",NA,NA
"Surya World University, Patiala",B. Tech Electrical Engineering,"Noshera, Punjab",NA,NA
"Aklia College of Engineering and Management Technology, Bathinda",B.Tech Electrical Engineering,"Goniana, Punjab",NA,Exams:  JEE Main 
"Don Bosco Institute of Technology and Science, Guntur",B.Tech Electrical Engineering,"Pulladigunta, Andhra Pradesh",NA,NA
"Career Point University, Hamirpur",B.Tech Electrical Engineering,"Hamirpur, Himachal Pradesh",NA,Exams:  JEE Main 
"Surya School of Engineering and Technology, Patiala",B.Tech Electrical Engineering,"Bapraur, Punjab",NA,NA
"Doaba Faculty of Engineering and Technology, Nawanshahr",B.Tech Electrical Engineering,"Nawanshahr, Punjab",NA,NA
"Veer Kunwar Institute of Technology, Bijnor",B.Tech Electrical Engineering,"Alampur Dhapi, Uttar Pradesh",NA,Exams:  UPSEE 
"Vidya Bhavan College for Engineering Technology, Kanpur",B.Tech Electrical Engineering,"Malau, Uttar Pradesh",NA,NA
"Shri Ummed Singh Bhati College of Engineering and Management, Mount Abu",B.Tech Electrical Engineering,"Mount Abu, Rajasthan",NA,NA
"Shri Krishna Institute of Technology and Management, Gwalior",B.Tech Electrical Engineering,"Gwalior, Madhya Pradesh",NA,"Fees:  ₹ 182,400"
"Shri Sai College of Engineering and Technology, Chandrapur",BE Electrical Engineering,"Chandrapur, Maharashtra",JEE,"Fees:  ₹ 320,000"
"Institute of Engineering and Industrial Technology, Durgapur",B.Tech Electrical engineering,"Hariki, West Bengal",NA,"Fees:  ₹ 292,000"
"Kautilya Institute of Technology and Engineering, Jaipur",B.Tech Electrical Engineering,"Jaipur, Rajasthan",JEE,"Fees:  ₹ 315,500"
"Rama Engineering College, Ghaziabad",Electical Engineering ,"Gironi, Uttar Pradesh",NA,NA
"Maharana Pratap College of Technology, Gwalior",BE Electrical Engineering,"Gwalior, Madhya Pradesh",JEE,"Fees:  ₹ 186,000"
"Maharana Pratap College For Women, Kanpur",B.Tech Electrical Engineering,"Mandhana, Uttar Pradesh",NA,NA
"Madhu Vachaspati Institute of Engineering and Technology, Kaushambi",B.Tech Electrical Engineering,"Akbarpur Sallahpur, Uttar Pradesh",NA,"Exams:  JEE Main ,  UPSEE "
"Madhav Proudyogiki Mahavidyalaya, Bhopal",BE Electrical Engineering,"Bhopal, Madhya Pradesh",NA,NA
"Ravi Shankar Institute of Technology and Management, Raipur",Electrical Engineering,"Naya Raipur, Chhattisgarh",NA,NA
"Nathdwara Institute of Engineering and Technology, Nathdwara",B.Tech Electrical Engineering,"Nathdwara, Rajasthan",NA,NA
"Rajdhani Institute of Technology and Management, Jaipur",B.Tech Electrical Engineering,"Daloowala, Rajasthan",NA,NA
"Premier Institute of Technology, Jabalpur",BE Electrical Engineering,"Jabalpur, Madhya Pradesh",NA,NA
"Tagore Engineering College, Nagaur",B. Tech Electrical Engineering,"Kuchaman City, Rajasthan",NA,NA
"Smt Rajshree Mulak College of Engineering for Women, Nagpur",BE Electrical Engineering,"Nagpur, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Swasthya Kalyan Technical Campus, Jaipur",B.Tech Electrical Engineering,"Jaipur, Rajasthan",NA,"Fees:  ₹ 280,000"
"Subhash Kool College of Engineering, Pune",B.Tech Electrical Engineering,"Boripardhi, Maharashtra",NA,NA
"Kamla Kant Institute of Technology and Management, Gwalior",B.Tech Electrical Engineering,"Gwalior, Madhya Pradesh",NA,NA
"Universal Institute of Engineering and Technology, Mohali",B.Tech Electrical Engineering,"Lalru, Punjab",JEE,"Fees:  ₹ 304,000"
"Bharat Institute of Engineering and Technology, Mansa",B.Tech Electrical Engineering,"Khaira Khurd, Punjab",NA,Exams:  JEE Main 
"Yaduvanshi College of Engineering and Technology, Sohali",B.Tech Electrical Engineering,"Sohali, Rajasthan",NA,Exams:  JEE Main 
"Shyam Institute of Engineering and Technology, Dausa",B.Tech Electrical Engineering,"Lalsot, Rajasthan",NA,Exams:  JEE Main 
"Shri Bhavani Niketan Institute of Technology and Management, Sikar",B.Tech Electrical Engineering,"Jaipur, Rajasthan",NA,Exams:  JEE Main 
"Career Point Technical Campus, Rajsamand",B.Tech Electrical Engineering,"Nogama, Rajasthan",NA,NA
"Shree Ram Mulkh Institute of Engineering and Technology, Ambala",B.Tech Electrical Engineering,"Kohra-Bhura, Haryana",NA,NA
"Shree Ram Institute of Engineering and Technology, Yamuna Nagar",B.Tech Electrical Engineering,"Yamuna Nagar, Haryana",NA,NA
"RN College of Engineering and Management, Rohtak",B. Tech Electrical Engineering,"Rohtak, Haryana",NA,NA
"Yaduvanshi College of Engineering and Technology, Mahendergarh",B.Tech Electrical Engineering,"Narnaul, Haryana",JEE,"Fees:  ₹ 220,000"
"SVS Educational Park, Meerut",B.Tech Electrical Engineering,"Meerut, Uttar Pradesh",UPSEE,"Fees:  ₹ 244,000"
"Rama Institute Of Technology, Kanpur",Electical Engineering,"Kanpur, Uttar Pradesh",NA,NA
"Millennium Institute of Technology, Saharanpur",B.Tech Electrical Engineering,"Saharanpur, Uttar Pradesh",NA,NA
"Shree Kankeshwari Deviji Institute of Technology, Jamnagar",BE Electrical Engineering,"Naranpura, Gujarat",NA,NA
"Vindhya Institute of Technology and Science, Raipur",BE Electrical Engineering,"Raipur, Chhattisgarh",NA,Exams:  JEE Main 
"Bhabha College of Engineering, Ramabai Nagar",B.Tech Electrical Engineering,"Mitrasenpur Kahinjari, Uttar Pradesh",NA,"Fees:  ₹ 228,400"
"Simhadhri Educational Society Group of Institutions, Sabbavaram",B.Tech Electrical Engineering,"Sabbavaram, Andhra Pradesh",AP,"Fees:  ₹ 171,200"
"Radhaswami Institute of Technology, Jabalpur",B.Tech Electrical Engineering,"Atha Kheda, Madhya Pradesh",NA,"Fees:  ₹ 186,400"
"Shibani Institute of Technical Education, Ganjam",B.Tech Electrical Engineering,"Chatabar, Odisha",NA,"Exams:  JEE Main ,  OJEE "
"Marwar Institute of Technology, Jodhpur",B.Tech Electrical Engineering,"Kharda Bhandoo, Rajasthan",NA,NA
"Leads Institute of Technology and Engineering, Bharuch",B. Tech Electrical Engineering,"Matar, Gujarat",NA,"Fees:  ₹ 200,000"
"SJ College Engineering and Technology, Dausa",B.Tech Electrical Engineering,"Jirota Kalan, Rajasthan",NA,NA
"Sachdeva Institute of Technology, Mathura",B.Tech Electrical Engineering,"Shehzadpur Pauri, Uttar Pradesh",NA,NA
"Gopal Krishna College of Engineering and Technology, Koraput",B.Tech Electrical Engineering,"Raniput, Odisha",NA,"Exams:  JEE Main ,  OJEE "
"Gwalior Institute of Technology and Science, Gwalior",BE Electrical Engineering,"Gwalior, Madhya Pradesh",NA,"Fees:  ₹ 224,000"
"Aryabhatt College of Engineering and Technology, Baghpat",B.Tech Electrical Engineering,"Doula, Uttar Pradesh",NA,NA
"Anupama College of Engineering, Agra",B. Tech Electrical Engineering,"Dharera, Uttar Pradesh",NA,"Fees:  ₹ 209,000"
"Bagula Mukhi College of Technology, Bhopal",BE Electrical Engineering,"Mungalia Kot, Madhya Pradesh",NA,Exams:  JEE Main 
"Asians Institute of Technology, Jaipur",B.Tech Electrical Engineering,"Deeppura, Rajasthan",NA,"Fees:  ₹ 280,000"
"Intellectual Institute of Technology, Anantapur",B.Tech Electrical Engineering,"Kodimi, Andhra Pradesh",NA,NA
"Institute of Technology and Management, Bhilwara",Electrical Engineering 2nd Shift,"Bhilwara, Rajasthan",NA,"Fees:  ₹ 247,000"
"Institute of Technology and Sciences, Bhiwani",B.Tech Electrical Engineering,"Bhiwani, Haryana",NA,Exams:  JEE Main 
"Institute of Engineering and Technology, Mianpur",B.Tech Electrical Engineering,"Ropar, Punjab",JEE,"Fees:  ₹ 321,200"
"Guru Gobind Singh Educational Society's Technical Campus, Seraikela",B.Tech Electrical Engineering,"Chas, Jharkhand",JEE,"Fees:  ₹ 303,100"
"Gujarat Institute of Technical Studies, Sabarkantha",BE Electrical Engineering,"Dalpur, Gujarat",NA,NA
"Dungarpur College of Engineering and Technology, Dungarpur",B.Tech Electrical Engineering,"Bhandariya With Chak, Rajasthan",NA,Exams:  JEE Main 
"Dream Institute of Technology, South 24 Parganas",B.Tech Electrical Engineering,"Kolkata, West Bengal",NA,"Exams:  JEE Main ,  WBJEE "
"Gandhi Academy of Technology and Engineering, Berhampur",B.Tech Electrical Engineering,"Gobindanagar, Odisha",OJEE,"Fees:  ₹ 240,000"
"Galaxy Institute of Technology and Management, Karnal",B.Tech Electrical Engineering,"Bhaini Kalan, Haryana",NA,NA
"Eshan College of Engineering, Mathura",B.Tech Electrical Engineering,"Mathura, Uttar Pradesh",JEE,"Fees:  ₹ 260,000"
"Bhartiya Institute of Engineering and Technology, Sikar",BE Electrical Engineering,"Sikar, Rajasthan",NA,Exams:  JEE Main 
"BRM International Institute of Technology, Bhubaneswar",B.Tech Electrical Engineering,"Bhubaneshwar, Odisha",NA,Exams:  JEE Main 
"Balasore College of Engineering and Technology, Balasore",B.Tech Electrical Engineering,"Balasore, Odisha",NA,NA
"Chartered Institute of Technology, Sirohi",B.Tech Electrical Engineering,"Karoli, Rajasthan",NA,Exams:  JEE Main 
"Jaipur Institute of Engineering and Management, Jaipur",B.Tech Electrical Engineering,"Garoti, Rajasthan",NA,"Fees:  ₹ 280,000"
"CU Shah College of Engineering and Technology, Surendranagar",B.Tech Electrical Engineering,"Surendranagar, Gujarat",NA,Exams:  GUJCET 
"Biff and Bright College of Engineering and Technology, Jaipur",B.Tech Electrical Engineering,"Padasoli, Rajasthan",NA,Exams:  JEE Main 
"Sun Engineering College, Durg",BE Electrical Engineering,"Kolihapuri, Chhattisgarh",NA,"Fees:  ₹ 239,000"
"Indus College of Engineering, Coimbatore",B. Tech Electrical Engineering,"Alandurai, Tamil Nadu",NA,NA
"Dhaneswar Rath Institute of Engineering and Management Studies, Khordha",B.Tech Electrical Engineering,"Cuttack, Odisha",JEE,"Fees:  ₹ 312,000"
"ANA College of Engineering and Management Studies, Bareilly",B.Tech Electrical Engineering,"Bareilly, Uttar Pradesh",NA,"Exams:  JEE Main ,  UPSEE "
"Global College of Technology, Jaipur",B.Tech Electrical Engineering,"Jaipur, Rajasthan",JEE,"Fees:  ₹ 325,750"
"Institute of Engineering and Rural Technology, Sitapur",B.Tech Electrical Engineering,"Sitapur, Uttar Pradesh",UPSEE,"Fees:  ₹ 160,000"
"Deepshikha Kala Sansthan Group of Institutions, Jaipur",B.Tech Electrical Engineering,"Jaipur, Rajasthan",NA,NA
"SJ College of Engineering and Technology, Dausa",B.Tech Electrical Engineering,"Bhandana, Rajasthan",NA,NA
"Shekhawati Girls Engineering College, Dundlod",B.Tech Electrical Engineering,"Johar Ki Dhani, Rajasthan",NA,NA
"Rattan Institute of Technology and Management, Faridabad",B.Tech Electrical Engineering,"Palwal, Haryana",NA,"Fees:  ₹ 296,000"
"Guru Nanak Institute of Technology, Nagpur",BE Electrical Engineering,"Dahegaon, Maharashtra",NA,"Fees:  ₹ 352,000"
"Maa Saraswati Institute of Engineering and Technology, Rohtak",B.Tech Electrical Engineering,"Sampal, Haryana",NA,Exams:  JEE Main 
"Radical Technical Institute, Amritsar",B.Tech Electrical Engineering,"Amritsar, Punjab",NA,Exams:  JEE Main 
"Infinity Institute of Technology, Allahabad",B.Tech Electrical Engineering,"Allahabad, Uttar Pradesh",NA,NA
"Aryabhatta College of Engineering and Technology, Barnala",B.Tech Electrical Engineering,"Barnala, Punjab",NA,Exams:  JEE Main 
"GH Raisoni Institute of Business Management, Jalgaon",BE Electrical Engineering,"Jalgaon, Maharashtra",NA,NA
"Vyas College of Engineering and Technology, Jodhpur",B.Tech Electrical Engineering,"Jodhpur, Rajasthan",JEE,"Fees:  ₹ 310,000"
"Universal Technical College, Jaipur",B.Tech Electrical Engineering,"Jaipur, Rajasthan",NA,NA
"Bal Krishna Institute of Technology, Kota",B.Tech Electrical Engineering,"Kherajagpura, Rajasthan",NA,Exams:  JEE Main 
"KITE School of Engineering and Technology, Meerut",B.Tech Electrical Engineering,"Meerut, Uttar Pradesh",NA,"Exams:  JEE Main ,  UPSEE "
"Sigma Engineering College, Matar",BE Electrical Engineering,"Matar, Gujarat",NA,NA
"Institute of Technology, Ganpat University, Mehsana",Diploma B.Tech in Electrical Engineering,"Heduva Hanumat, Gujarat",NA,NA
"Moti Babu Institute of Technology, Forbesanj",B.Tech Electrical Engineering,"Forbesganj, Bihar",NA,NA
"US Ostwal College of Engineering, Chittorgarh",B.Tech Electrical Engineering,"Mangalwad, Rajasthan",NA,NA
"MK College of Engineering and Technological Research, Patan",BE Electrical Engineering,"Patan, Gujarat",NA,NA
"Barrister Ranjit Mohanty International Institute of Technology, Khordha",B.Tech Electrical Engineering,"Khordha, Odisha",NA,Exams:  JEE Main 
